domain,entity_id,record_name,entity_grain,entity_primary_key,parent_entity_id,element_name,business_name,description,source_type_raw,logical_type,max_length,scale,xml_path,physical_table,physical_columns,is_key,is_reference,reference_entity_id,reference_target_columns,is_collection,confidence,source_sheet,source_row,search_terms,notes
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,CurrencyISOCode,Transaction Currency Id,ISO code of the currency in which the deal was done.,String(3),string,3,,/MNA/Deals/Deal/CurrencyISOCode,MNADeal,CurrencyISOCode,false,false,,,false,documented,MNA_nn.xml,23,CurrencyISOCode | Transaction Currency Id | ISO code of the currency in which the deal was done.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,DealId,M&A Deal #,Dealogic unique deal identification number.,Int,integer,,,/MNA/Deals/Deal/DealId,MNADeal,DealId,true,false,,,false,documented,MNA_nn.xml,24,DealId | M&A Deal # | Dealogic unique deal identification number.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,DefenseTechniques,DefenseTechique,Collection of defense techniques used by the target to thwart a hostile takeover,Collection,collection,,,/MNA/Deals/Deal/DefenseTechniques,MNADealDefenseTechniques,,false,false,,,true,documented,MNA_nn.xml,25,DefenseTechniques | DefenseTechique | Collection of defense techniques used by the target to thwart a hostile takeover,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,EnterpriseValue,Enterprise Value,Value of 100% of target's equity based on the acquiror's paid price plus the net debt assumed by the acquiror.,Money,money,,,/MNA/Deals/Deal/EnterpriseValue,MNADealEnterpriseValue,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,26,EnterpriseValue | Enterprise Value | Value of 100% of target's equity based on the acquiror's paid price plus the net debt assumed by the acquiror.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,EnterpriseValueAtAnnouncement,Enterprise Value at Announcement,Value of 100% of target's equity based on the acquiror's offered price plus the net debt assumed by the acquiror.,Money,money,,,/MNA/Deals/Deal/EnterpriseValueAtAnnouncement,MNADealEnterpriseValueAtAnnouncement,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,27,EnterpriseValueAtAnnouncement | Enterprise Value at Announcement | Value of 100% of target's equity based on the acquiror's offered price plus the net debt assumed by the acquiror.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,EquityValue,Equity Value,Value of 100% of the target's equity (excluding debt) based on the acquiror's paid price.,Money,money,,,/MNA/Deals/Deal/EquityValue,MNADealEquityValue,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,28,EquityValue | Equity Value | Value of 100% of the target's equity (excluding debt) based on the acquiror's paid price.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,EquityValueAtAnnouncement,Equity Value at Announcement,Value of 100% of the target's equity (excluding debt) based on the acquiror's offered price.,Money,money,,,/MNA/Deals/Deal/EquityValueAtAnnouncement,MNADealEquityValueAtAnnouncement,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,29,EquityValueAtAnnouncement | Equity Value at Announcement | Value of 100% of the target's equity (excluding debt) based on the acquiror's offered price.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ExchangeRates,Exchange Rate,The Exchange rate from the currency of the deal to USD and EUR prevailing at the date of completion of the deal.,ExchangeRate,exchange_rate,,,/MNA/Deals/Deal/ExchangeRates,MNADealExchangeRates,MNADealDealId;Date;FromCurrencyISOCode;Rate;ToCurrencyISOCode,false,false,,,false,documented,MNA_nn.xml,30,ExchangeRates | Exchange Rate | The Exchange rate from the currency of the deal to USD and EUR prevailing at the date of completion of the deal.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ExpectedCloseDate,Expected Closing Date,Date on which the deal is expected to complete.,DateTime,datetime,,,/MNA/Deals/Deal/ExpectedCloseDate,MNADeal,ExpectedCloseDate,false,false,,,false,documented,MNA_nn.xml,31,ExpectedCloseDate | Expected Closing Date | Date on which the deal is expected to complete.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,FinalBoardAttitudeId,Final Board Attitude,Link to reference table Board Attitude that records whether the board of the target was friendly or hostile to the deal when it was complete.,Int,integer,,,/MNA/Deals/Deal/FinalBoardAttitudeId,MNADeal,FinalBoardAttitudeId,false,true,reference_files.mnaboardattitude,Id,false,documented,MNA_nn.xml,32,FinalBoardAttitudeId | Final Board Attitude | Link to reference table Board Attitude that records whether the board of the target was friendly or hostile to the deal when it was complete.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,FinalOfferPrice,Final Price Offered Per Share,Price offered per target share at completion.,Money,money,,,/MNA/Deals/Deal/FinalOfferPrice,MNADealFinalOfferPrice,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,33,FinalOfferPrice | Final Price Offered Per Share | Price offered per target share at completion.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,FinancialSponsors,FinancialSponsor,Financial Sponsors involved in the deal.,Collection,collection,,,/MNA/Deals/Deal/FinancialSponsors,MNADealFinancialSponsors,,false,false,,,true,documented,MNA_nn.xml,34,FinancialSponsors | FinancialSponsor | Financial Sponsors involved in the deal.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,InitialBoardAttitudeId,Initial Board Attitude,Link to reference table Board Attitude that records whether the board of the target was friendly or hostile to the deal when it was first announced.,Int,integer,,,/MNA/Deals/Deal/InitialBoardAttitudeId,MNADeal,InitialBoardAttitudeId,false,true,reference_files.mnaboardattitude,Id,false,documented,MNA_nn.xml,35,InitialBoardAttitudeId | Initial Board Attitude | Link to reference table Board Attitude that records whether the board of the target was friendly or hostile to the deal when it was first announced.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,InitialOfferPrice,Initial Price Offered per Share,Price offered per target share on announcement date.,Money,money,,,/MNA/Deals/Deal/InitialOfferPrice,MNADealInitialOfferPrice,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,36,InitialOfferPrice | Initial Price Offered per Share | Price offered per target share on announcement date.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsCashOnly,Cash Only (Y/N),Deals paid only in cash.,Bool,boolean,,,/MNA/Deals/Deal/IsCashOnly,MNADeal,IsCashOnly,false,false,,,false,documented,MNA_nn.xml,37,IsCashOnly | Cash Only (Y/N) | Deals paid only in cash.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsClubDeal,Financial Sponsor Club Deal (Y/N),Indicates if there is more than one acquiring financial sponsor.,Bool,boolean,,,/MNA/Deals/Deal/IsClubDeal,MNADeal,IsClubDeal,false,false,,,false,documented,MNA_nn.xml,38,IsClubDeal | Financial Sponsor Club Deal (Y/N) | Indicates if there is more than one acquiring financial sponsor.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsCollar,Collar (Y/N),Indicates if there is a collar,Bool,boolean,,,/MNA/Deals/Deal/IsCollar,MNADeal,IsCollar,false,false,,,false,documented,MNA_nn.xml,39,IsCollar | Collar (Y/N) | Indicates if there is a collar,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsCollarFixed,Collar Fixed (Y/N),Indicates if the share price exchange ratio is fixed between a defined high and low range,Bool,boolean,,,/MNA/Deals/Deal/IsCollarFixed,MNADeal,IsCollarFixed,false,false,,,false,documented,MNA_nn.xml,40,IsCollarFixed | Collar Fixed (Y/N) | Indicates if the share price exchange ratio is fixed between a defined high and low range,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsCollarFloating,Collar Floating (Y/N),Indicates if the collar is based on a floating share exchange ratio.,Bool,boolean,,,/MNA/Deals/Deal/IsCollarFloating,MNADeal,IsCollarFloating,false,false,,,false,documented,MNA_nn.xml,41,IsCollarFloating | Collar Floating (Y/N) | Indicates if the collar is based on a floating share exchange ratio.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsCrossBorder,Cross - Border T/A (Y/N),Whether the acquiror's and target's nationalities are different or not.,Bool,boolean,,,/MNA/Deals/Deal/IsCrossBorder,MNADeal,IsCrossBorder,false,false,,,false,documented,MNA_nn.xml,42,IsCrossBorder | Cross - Border T/A (Y/N) | Whether the acquiror's and target's nationalities are different or not.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsDeleted,Deleted Flag,Flag to indicate that the deal identified by the DealId key value has been removed from the feed.,Bool,boolean,,,/MNA/Deals/Deal/IsDeleted,MNADeal,IsDeleted,false,false,,,false,documented,MNA_nn.xml,43,IsDeleted | Deleted Flag | Flag to indicate that the deal identified by the DealId key value has been removed from the feed.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsRankEligible,Rank Eligible,"Whether the deal is eligible for ranking credit (excludes withdrawn deals, equity carve-outs & buyback programs).",Bool,boolean,,,/MNA/Deals/Deal/IsRankEligible,MNADeal,IsRankEligible,false,false,,,false,documented,MNA_nn.xml,44,"IsRankEligible | Rank Eligible | Whether the deal is eligible for ranking credit (excludes withdrawn deals, equity carve-outs & buyback programs).",
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsShareOnly,Share Only (Y/N),Whether the deals was paid only in shares.,Bool,boolean,,,/MNA/Deals/Deal/IsShareOnly,MNADeal,IsShareOnly,false,false,,,false,documented,MNA_nn.xml,45,IsShareOnly | Share Only (Y/N) | Whether the deals was paid only in shares.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsSponsorRelated,Financial Sponsor Related Flag,Indicates whether there is a Financial Sponsor on the deal.,Bool,boolean,,,/MNA/Deals/Deal/IsSponsorRelated,MNADeal,IsSponsorRelated,false,false,,,false,documented,MNA_nn.xml,46,IsSponsorRelated | Financial Sponsor Related Flag | Indicates whether there is a Financial Sponsor on the deal.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,IsUnsolicited,Unsolicited (Y/N),True if the acquisition was not instigated by the target. False if the target or divestor was actively seeking a purchaser for itself or the assets it is divesting in the deal.,Bool,boolean,,,/MNA/Deals/Deal/IsUnsolicited,MNADeal,IsUnsolicited,false,false,,,false,documented,MNA_nn.xml,47,IsUnsolicited | Unsolicited (Y/N) | True if the acquisition was not instigated by the target. False if the target or divestor was actively seeking a purchaser for itself or the assets it is divesting in the deal.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,LBOMNADeals,LBO MNA Deals,Link to original LBO of portfolio company in the case of sponsor backed deals.,Collection,collection,,,/MNA/Deals/Deal/LBOMNADeals,MNADealLBOMNADeals,,false,false,,,true,documented,MNA_nn.xml,48,LBOMNADeals | LBO MNA Deals | Link to original LBO of portfolio company in the case of sponsor backed deals.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,NationalityISOCode,Deal Nationality,ISO Code of the country where the target is either headquartered in or has the majority of its managerial operations in.,String(3),string,3,,/MNA/Deals/Deal/NationalityISOCode,MNADeal,NationalityISOCode,false,true,reference_files.country,ISOCode,false,documented,MNA_nn.xml,49,NationalityISOCode | Deal Nationality | ISO Code of the country where the target is either headquartered in or has the majority of its managerial operations in.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,RelatedDealComment,Related Deals Comments,Comments on any other transaction related to the deal.,String(MAX),text,MAX,,/MNA/Deals/Deal/RelatedDealComment,MNADeal,RelatedDealComment,false,false,,,false,documented,MNA_nn.xml,50,RelatedDealComment | Related Deals Comments | Comments on any other transaction related to the deal.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,RumourDate,Rumour Date,Date on which the first sign of a potential deal has been released through an unofficial source.,DateTime,datetime,,,/MNA/Deals/Deal/RumourDate,MNADeal,RumourDate,false,false,,,false,documented,MNA_nn.xml,51,RumourDate | Rumour Date | Date on which the first sign of a potential deal has been released through an unofficial source.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ShareExchangeRatio,Share Exchange Ratio,The number of shares of the acquiring company that a shareholder will receive for one share of the acquired company.,Decimal,decimal,,,/MNA/Deals/Deal/ShareExchangeRatio,MNADeal,ShareExchangeRatio,false,false,,,false,documented,MNA_nn.xml,52,ShareExchangeRatio | Share Exchange Ratio | The number of shares of the acquiring company that a shareholder will receive for one share of the acquired company.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,TargetNetDebt,Target Net Debt,Target's total debt minus cash and short-term investments.,Money,money,,,/MNA/Deals/Deal/TargetNetDebt,MNADealTargetNetDebt,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,53,TargetNetDebt | Target Net Debt | Target's total debt minus cash and short-term investments.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,TargetPublicStatusId,Target Public Status,Link to Public Status reference file to indiciate if the target is a publicly listed company.,Int,integer,,,/MNA/Deals/Deal/TargetPublicStatusId,MNADeal,TargetPublicStatusId,false,false,,,false,documented,MNA_nn.xml,54,TargetPublicStatusId | Target Public Status | Link to Public Status reference file to indiciate if the target is a publicly listed company.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,TargetRevisedPrice,Target Revised Price,Current price offered per target share,Money,money,,,/MNA/Deals/Deal/TargetRevisedPrice,MNADealTargetRevisedPrice,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,55,TargetRevisedPrice | Target Revised Price | Current price offered per target share,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,TypeId,Deal Type,"Specifies the type of transaction; Strategic, Sponsor or Buyback.",Int,integer,,,/MNA/Deals/Deal/TypeId,MNADeal,TypeId,false,true,reference_files.mnadealtype,Id,false,documented,MNA_nn.xml,56,"TypeId | Deal Type | Specifies the type of transaction; Strategic, Sponsor or Buyback.",
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,Value,Deal Value,The Deal Value.,Money,money,,,/MNA/Deals/Deal/Value,MNADealValue,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,57,Value | Deal Value | The Deal Value.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ValueAtAnnouncement,Deal Value at Announcement,The Deal Value computed using the prevailing company share price and number of shares in the transaction when the deal was first announced or made public.,Money,money,,,/MNA/Deals/Deal/ValueAtAnnouncement,MNADealValueAtAnnouncement,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,58,ValueAtAnnouncement | Deal Value at Announcement | The Deal Value computed using the prevailing company share price and number of shares in the transaction when the deal was first announced or made public.,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ValueAtAnnouncementExDebt,Deal Value (excl debt) at Announcement,Value of the deal at announcement date excluding the assumption of target's net debt,Money,money,,,/MNA/Deals/Deal/ValueAtAnnouncementExDebt,MNADealValueAtAnnouncementExDebt,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,59,ValueAtAnnouncementExDebt | Deal Value (excl debt) at Announcement | Value of the deal at announcement date excluding the assumption of target's net debt,
MNA,mna.deal,Deal,"One row per MNA Deal, identified by DealId.",DealId,,ValueExDebt,Deal Value $ (excl debt),Current value of the deal excluding the assumption of target's net debt,Money,money,,,/MNA/Deals/Deal/ValueExDebt,MNADealValueExDebt,MNADealDealId;CurrencyISOCode;Value,false,false,,,false,documented,MNA_nn.xml,60,ValueExDebt | Deal Value $ (excl debt) | Current value of the deal excluding the assumption of target's net debt,
MNA,mna.acquisitiontechnique,AcquisitionTechnique,"One row per MNA AcquisitionTechnique, identified by DealId and AcquisitionMethodId.",DealId;AcquisitionMethodId,mna.deal,AcquisitionMethodId,Deal Technique,Link to the acquisition technique reference that specifies the different techniques used in the deal.,Int,integer,,,/MNA/Deals/Deal/AcquisitionTechniques/AcquisitionTechnique/AcquisitionMethodId,MNADealAcquisitionTechniques,AcquisitionMethodId,true,true,reference_files.mnaacquisitionmethod,Id,false,documented,MNA_nn.xml,66,AcquisitionMethodId | Deal Technique | Link to the acquisition technique reference that specifies the different techniques used in the deal.,
MNA,mna.acquisitiontechnique,AcquisitionTechnique,"One row per MNA AcquisitionTechnique, identified by DealId and AcquisitionMethodId.",DealId;AcquisitionMethodId,mna.deal,SortNumber,Sequence number,Presentation order for the acquisition techniques. Use the value with sequence number 0 when only a single value is required for presentation.,Int,integer,,,/MNA/Deals/Deal/AcquisitionTechniques/AcquisitionTechnique/SortNumber,MNADealAcquisitionTechniques,SortNumber,false,false,,,false,documented,MNA_nn.xml,67,SortNumber | Sequence number | Presentation order for the acquisition techniques. Use the value with sequence number 0 when only a single value is required for presentation.,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,AdvisorId,Advisor Id,Link to a company acting as an advisor in the deal.,Int,integer,,,/MNA/Deals/Deal/Advisors/Advisor/AdvisorId,MNADealAdvisors,AdvisorId,true,true,company.company,Id,false,documented,MNA_nn.xml,73,AdvisorId | Advisor Id | Link to a company acting as an advisor in the deal.,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,AdvisorRoleId,Advisor Role,Link to the advisor role reference to indicate the role played by a particular advising company in the deal.,Int,integer,,,/MNA/Deals/Deal/Advisors/Advisor/AdvisorRoleId,MNADealAdvisors,AdvisorRoleId,true,true,reference_files.mnaadvisorrole,Id,false,documented,MNA_nn.xml,74,AdvisorRoleId | Advisor Role | Link to the advisor role reference to indicate the role played by a particular advising company in the deal.,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,CompanyId,Company Advised Id,Link to a company representing a participant in the deal being advised by the company in the corresponding advisor role. Note,Int,integer,,,/MNA/Deals/Deal/Advisors/Advisor/CompanyId,MNADealAdvisors,CompanyId,true,true,company.company,Id,false,documented,MNA_nn.xml,75,CompanyId | Company Advised Id | Link to a company representing a participant in the deal being advised by the company in the corresponding advisor role. Note,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,CompanyRoleId,Advised company role,Link to the company role reference indicating which side of the deal the advised company belongs to (target or adviser).,Int,integer,,,/MNA/Deals/Deal/Advisors/Advisor/CompanyRoleId,MNADealAdvisors,CompanyRoleId,true,true,reference_files.mnacompanyrole,Id,false,documented,MNA_nn.xml,76,CompanyRoleId | Advised company role | Link to the company role reference indicating which side of the deal the advised company belongs to (target or adviser).,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,DealSide,Advisor Deal Side,Single--character indicating which side of the deal the advisor was working for; A for Acquiror side and T for the target side.,String(1),string,1,,/MNA/Deals/Deal/Advisors/Advisor/DealSide,MNADealAdvisors,DealSide,false,false,,,false,documented,MNA_nn.xml,77,DealSide | Advisor Deal Side | Single--character indicating which side of the deal the advisor was working for; A for Acquiror side and T for the target side.,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,IsSelfAdvised,Self Advised (Y/N),True where the Advisor is in the same group as a transacting company,Bool,boolean,,,/MNA/Deals/Deal/Advisors/Advisor/IsSelfAdvised,MNADealAdvisors,IsSelfAdvised,false,false,,,false,documented,MNA_nn.xml,78,IsSelfAdvised | Self Advised (Y/N) | True where the Advisor is in the same group as a transacting company,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,RankingCreditPercent,Ranking Credit Percent,Percentage of the deal value to allocate to the advisor in Dealogic M&A volume rankings.,Decimal(2),decimal,,2,/MNA/Deals/Deal/Advisors/Advisor/RankingCreditPercent,MNADealAdvisors,RankingCreditPercent,false,false,,,false,documented,MNA_nn.xml,79,RankingCreditPercent | Ranking Credit Percent | Percentage of the deal value to allocate to the advisor in Dealogic M&A volume rankings.,
MNA,mna.advisor,Advisor,"One row per MNA Advisor, identified by DealId and AdvisorId and AdvisorRoleId and CompanyId and CompanyRoleId.",DealId;AdvisorId;AdvisorRoleId;CompanyId;CompanyRoleId,mna.deal,SortNumber,Sequence number,Presentation order for the deal advisors.,Int,integer,,,/MNA/Deals/Deal/Advisors/Advisor/SortNumber,MNADealAdvisors,SortNumber,false,false,,,false,documented,MNA_nn.xml,80,SortNumber | Sequence number | Presentation order for the deal advisors.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,AcquiredStakePercent,Acquired Stake %,Percentage of target's share capital acquired in the deal. See notes for special values.,Decimal(2),decimal,,2,/MNA/Deals/Deal/Companies/Company/AcquiredStakePercent,MNADealCompanies,AcquiredStakePercent,false,false,,,false,documented,MNA_nn.xml,86,AcquiredStakePercent | Acquired Stake % | Percentage of target's share capital acquired in the deal. See notes for special values.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,CompanyId,Company Id,"Link to company record for a company participating in the deal in either an acquiror, target or divestor role.",Int,integer,,,/MNA/Deals/Deal/Companies/Company/CompanyId,MNADealCompanies,CompanyId,true,true,company.company,Id,false,documented,MNA_nn.xml,87,"CompanyId | Company Id | Link to company record for a company participating in the deal in either an acquiror, target or divestor role.",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,CompanyRoleId,Company Role Id,"Link to the company role reference table. Role is one of acquiror, target, divestor or acquiring subsidiary.",Int,integer,,,/MNA/Deals/Deal/Companies/Company/CompanyRoleId,MNADealCompanies,CompanyRoleId,true,true,reference_files.mnacompanyrole,Id,false,documented,MNA_nn.xml,88,"CompanyRoleId | Company Role Id | Link to the company role reference table. Role is one of acquiror, target, divestor or acquiring subsidiary.",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Detail,Asset Details,"Additional details on the company involved in the transaction. E.g. percentage acquired/divested, names of individuals involved in the deal, types of assets being acquired (divisions, properties, etc.), as well as types of M&A deal (MBO, etc.).",String(200),string,200,,/MNA/Deals/Deal/Companies/Company/Detail,MNADealCompanies,Detail,false,false,,,false,documented,MNA_nn.xml,89,"Detail | Asset Details | Additional details on the company involved in the transaction. E.g. percentage acquired/divested, names of individuals involved in the deal, types of assets being acquired (divisions, properties, etc.), as well as types of M&A deal (MBO, etc.).",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,FinalStakePercent,Final Stake %,Percentage of the target's share capital owned by the acquiror on completion of the deal,Decimal(2),decimal,,2,/MNA/Deals/Deal/Companies/Company/FinalStakePercent,MNADealCompanies,FinalStakePercent,false,false,,,false,documented,MNA_nn.xml,90,FinalStakePercent | Final Stake % | Percentage of the target's share capital owned by the acquiror on completion of the deal,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,InitialStakePercent,Initial Stake %,Percentage of the target's share capital owned by the acquiror prior to the deal,Decimal(2),decimal,,2,/MNA/Deals/Deal/Companies/Company/InitialStakePercent,MNADealCompanies,InitialStakePercent,false,false,,,false,documented,MNA_nn.xml,91,InitialStakePercent | Initial Stake % | Percentage of the target's share capital owned by the acquiror prior to the deal,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,IsPrimary,Primary Company (Y/N),"When a deal has several companies linked for th same role (target, acquiror etc.) this flag is set to true on the most important of the companies in the group. ie. there is a primary target company and also a primary acquiror, divestor etc.",Bool,boolean,,,/MNA/Deals/Deal/Companies/Company/IsPrimary,MNADealCompanies,IsPrimary,false,false,,,false,documented,MNA_nn.xml,92,"IsPrimary | Primary Company (Y/N) | When a deal has several companies linked for th same role (target, acquiror etc.) this flag is set to true on the most important of the companies in the group. ie. there is a primary target company and also a primary acquiror, divestor etc.",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,PreDeal,Pre-Deal Company information,Contains company details at the time of the deal. This is to preserve the historic detail of the deal as the change in ownership of assets could change original values.,Complex,complex,,,/MNA/Deals/Deal/Companies/Company/PreDeal,MNADealCompaniesPreDeal…,,false,false,,,true,documented,MNA_nn.xml,93,PreDeal | Pre-Deal Company information | Contains company details at the time of the deal. This is to preserve the historic detail of the deal as the change in ownership of assets could change original values.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,SortNumber,Company sort number.,"Sequence number used in presentation to preserve the order of display of companies in the deal. Primary companies are usually assigned the sequence number 0,.",Int,integer,,,/MNA/Deals/Deal/Companies/Company/SortNumber,MNADealCompanies,SortNumber,false,false,,,false,documented,MNA_nn.xml,94,"SortNumber | Company sort number. | Sequence number used in presentation to preserve the order of display of companies in the deal. Primary companies are usually assigned the sequence number 0,.",
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Business Description,Company Business Description,Business description of the company at the time of the deal.,String,string,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Business Description,MNADealCompanies,PreDealBusiness Description,false,false,,,false,documented,MNA_nn.xml,98,Business Description | Company Business Description | Business description of the company at the time of the deal.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Financials,Financials,Financial information for the Target and Acquiror company at the time of the deal.,Complex,complex,,,/MNA/Deals/Deal/Companies/Company/PreDeal/Financials,MNADealCompaniesPreDealFinancials…,,false,false,,,true,documented,MNA_nn.xml,99,Financials | Financials | Financial information for the Target and Acquiror company at the time of the deal.,
MNA,mna.company,Company,"One row per MNA Company, identified by DealId and CompanyId and CompanyRoleId.",DealId;CompanyId;CompanyRoleId,mna.deal,Name,Company Name,Company name at the time of the deal. ie. when a target company has a name change following acquisition this name field will not be changed.,String(100),string,100,,/MNA/Deals/Deal/Companies/Company/PreDeal/Name,MNADealCompanies,PreDealName,false,false,,,false,documented,MNA_nn.xml,100,Name | Company Name | Company name at the time of the deal. ie. when a target company has a name change following acquisition this name field will not be changed.,
